Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0015844~monoamine transport,11,0.71197411,0.054572775,"ENSG00000011347, ENSG00000121853, ENSG00000160932, ENSG00000175003, ENSG00000102468, ENSG00000164082, ENSG00000158445, ENSG00000106089, ENSG00000067715, ENSG00000166501, ENSG00000173227",1022,79,14269,1.944053605,1,1,0.991240077
GOTERM_BP_FAT,GO:0016049~cell growth,39,2.524271845,0.055455751,"ENSG00000177189, ENSG00000136999, ENSG00000197594, ENSG00000176697, ENSG00000130558, ENSG00000178199, ENSG00000067715, ENSG00000114861, ENSG00000111012, ENSG00000119866, ENSG00000117152, ENSG00000079841, ENSG00000137261, ENSG00000040608, ENSG00000100884, ENSG00000107295, ENSG00000057019, ENSG00000101076, ENSG00000184349, ENSG00000135638, ENSG00000072315, ENSG00000077327, ENSG00000112658, ENSG00000169330, ENSG00000138623, ENSG00000111344, ENSG00000157168, ENSG00000114554, ENSG00000008086, ENSG00000187323, ENSG00000139174, ENSG00000124785, ENSG00000221866, ENSG00000144550, ENSG00000012232, ENSG00000101200, ENSG00000169418, ENSG00000053108, ENSG00000184613",1022,407,14269,1.337866687,1,1,0.991240077
GOTERM_BP_FAT,GO:1902476~chloride transmembrane transport,13,0.841423948,0.05653283,"ENSG00000266964, ENSG00000132911, ENSG00000104888, ENSG00000091664, ENSG00000109738, ENSG00000134343, ENSG00000151834, ENSG00000163285, ENSG00000186297, ENSG00000089356, ENSG00000036828, ENSG00000166206, ENSG00000109158",1022,101,14269,1.797068454,1,1,0.991240077
GOTERM_BP_FAT,GO:0019730~antimicrobial humoral response,10,0.647249191,0.056534274,"ENSG00000143556, ENSG00000167754, ENSG00000156234, ENSG00000171195, ENSG00000169035, ENSG00000102794, ENSG00000096088, ENSG00000151882, ENSG00000132465, ENSG00000118004",1022,69,14269,2.023455004,1,1,0.991240077
GOTERM_BP_FAT,GO:0016079~synaptic vesicle exocytosis,10,0.647249191,0.056534274,"ENSG00000011347, ENSG00000079841, ENSG00000187672, ENSG00000186111, ENSG00000198722, ENSG00000106089, ENSG00000067715, ENSG00000117016, ENSG00000081803, ENSG00000173227",1022,69,14269,2.023455004,1,1,0.991240077
GOTERM_BP_FAT,GO:0046676~negative regulation of insulin secretion,7,0.453074434,0.056940675,"ENSG00000121853, ENSG00000136999, ENSG00000138814, ENSG00000183682, ENSG00000198643, ENSG00000145087, ENSG00000158445",1022,39,14269,2.505971198,1,1,0.991240077
GOTERM_BP_FAT,GO:0050953~sensory perception of light stimulus,21,1.359223301,0.057908271,"ENSG00000198691, ENSG00000112619, ENSG00000106536, ENSG00000163914, ENSG00000109738, ENSG00000139988, ENSG00000198963, ENSG00000157782, ENSG00000060718, ENSG00000139219, ENSG00000173976, ENSG00000184292, ENSG00000121743, ENSG00000120500, ENSG00000079841, ENSG00000139053, ENSG00000182389, ENSG00000163499, ENSG00000100122, ENSG00000100053, ENSG00000102001",1022,192,14269,1.527076199,1,1,0.991240077
GOTERM_BP_FAT,GO:0009190~cyclic nucleotide biosynthetic process,11,0.71197411,0.058559497,"ENSG00000179841, ENSG00000043591, ENSG00000106018, ENSG00000171509, ENSG00000164082, ENSG00000121905, ENSG00000169418, ENSG00000112186, ENSG00000152402, ENSG00000056291, ENSG00000170820",1022,80,14269,1.919752935,1,1,0.991240077
GOTERM_BP_FAT,GO:0052652~cyclic purine nucleotide metabolic process,11,0.71197411,0.058559497,"ENSG00000179841, ENSG00000043591, ENSG00000106018, ENSG00000171509, ENSG00000164082, ENSG00000121905, ENSG00000169418, ENSG00000112186, ENSG00000152402, ENSG00000056291, ENSG00000170820",1022,80,14269,1.919752935,1,1,0.991240077
GOTERM_BP_FAT,GO:0044093~positive regulation of molecular function,111,7.184466019,0.058721106,"ENSG00000112964, ENSG00000254093, ENSG00000169220, ENSG00000160808, ENSG00000198626, ENSG00000156427, ENSG00000113494, ENSG00000163485, ENSG00000134072, ENSG00000109670, ENSG00000102245, ENSG00000094804, ENSG00000118160, ENSG00000110931, ENSG00000198576, ENSG00000137752, ENSG00000163491, ENSG00000003393, ENSG00000092853, ENSG00000166886, ENSG00000107485, ENSG00000179841, ENSG00000198363, ENSG00000176697, ENSG00000138814, ENSG00000198400, ENSG00000026103, ENSG00000132274, ENSG00000112186, ENSG00000136237, ENSG00000111012, ENSG00000111490, ENSG00000198915, ENSG00000174429, ENSG00000106069, ENSG00000043591, ENSG00000156234, ENSG00000131759, ENSG00000092445, ENSG00000171056, ENSG00000120738, ENSG00000157168, ENSG00000117984, ENSG00000137731, ENSG00000164362, ENSG00000036828, ENSG00000108352, ENSG00000149269, ENSG00000196083, ENSG00000132535, ENSG00000105711, ENSG00000070087, ENSG00000118194, ENSG00000134398, ENSG00000149091, ENSG00000117650, ENSG00000141655, ENSG00000162992, ENSG00000182901, ENSG00000100092, ENSG00000091972, ENSG00000103888, ENSG00000205155, ENSG00000214946, ENSG00000111262, ENSG00000171631, ENSG00000170820, ENSG00000008086, ENSG00000070808, ENSG00000171509, ENSG00000183049, ENSG00000167535, ENSG00000128253, ENSG00000105974, ENSG00000132911, ENSG00000105976, ENSG00000172575, ENSG00000004399, ENSG00000066248, ENSG00000114446, ENSG00000116106, ENSG00000133048, ENSG00000137642, ENSG00000006210, ENSG00000266173, ENSG00000117152, ENSG00000040608, ENSG00000091831, ENSG00000102468, ENSG00000164715, ENSG00000103313, ENSG00000164951, ENSG00000143013, ENSG00000128656, ENSG00000108960, ENSG00000106018, ENSG00000188906, ENSG00000177076, ENSG00000112658, ENSG00000114315, ENSG00000070193, ENSG00000121905, ENSG00000157368, ENSG00000171532, ENSG00000185482, ENSG00000004660, ENSG00000182010, ENSG00000167550, ENSG00000101003, ENSG00000091428, ENSG00000166501",1022,1333,14269,1.162613794,1,1,0.991240077
GOTERM_BP_FAT,GO:0098664~G-protein coupled serotonin receptor signaling pathway,5,0.323624595,0.058753493,"ENSG00000196639, ENSG00000113749, ENSG00000102468, ENSG00000179097, ENSG00000168539",1022,21,14269,3.324247507,1,1,0.991240077
GOTERM_BP_FAT,GO:0007340~acrosome reaction,6,0.388349515,0.059497932,"ENSG00000079841, ENSG00000109738, ENSG00000166352, ENSG00000173389, ENSG00000198722, ENSG00000116996",1022,30,14269,2.792367906,1,1,0.991240077
GOTERM_BP_FAT,GO:0007338~single fertilization,15,0.970873786,0.059589985,"ENSG00000177398, ENSG00000106304, ENSG00000104755, ENSG00000064199, ENSG00000109738, ENSG00000173389, ENSG00000198722, ENSG00000116996, ENSG00000157093, ENSG00000118308, ENSG00000079841, ENSG00000166352, ENSG00000182264, ENSG00000090512, ENSG00000103310",1022,124,14269,1.688932201,1,1,0.991240077
GOTERM_BP_FAT,GO:0003205~cardiac chamber development,18,1.165048544,0.059660767,"ENSG00000160932, ENSG00000112658, ENSG00000118194, ENSG00000114315, ENSG00000060718, ENSG00000004399, ENSG00000112655, ENSG00000157168, ENSG00000160808, ENSG00000198626, ENSG00000115641, ENSG00000183691, ENSG00000101115, ENSG00000186642, ENSG00000107485, ENSG00000143013, ENSG00000184613, ENSG00000125850",1022,158,14269,1.590589314,1,1,0.991240077
GOTERM_BP_FAT,GO:0048814~regulation of dendrite morphogenesis,12,0.776699029,0.059667094,"ENSG00000002746, ENSG00000072315, ENSG00000188906, ENSG00000008086, ENSG00000138814, ENSG00000153707, ENSG00000137825, ENSG00000198576, ENSG00000066248, ENSG00000116106, ENSG00000215474, ENSG00000175866",1022,91,14269,1.841121696,1,1,0.991240077
GOTERM_BP_FAT,GO:0045165~cell fate commitment,24,1.553398058,0.059816798,"ENSG00000156127, ENSG00000049768, ENSG00000174332, ENSG00000106536, ENSG00000131759, ENSG00000135925, ENSG00000114315, ENSG00000119042, ENSG00000070193, ENSG00000139549, ENSG00000157168, ENSG00000198846, ENSG00000115596, ENSG00000003137, ENSG00000162493, ENSG00000225783, ENSG00000119547, ENSG00000168267, ENSG00000143869, ENSG00000162992, ENSG00000107485, ENSG00000143013, ENSG00000057935, ENSG00000166888",1022,228,14269,1.469667319,1,1,0.991240077
GOTERM_BP_FAT,GO:0001696~gastric acid secretion,4,0.258899676,0.060874633,"ENSG00000113749, ENSG00000110148, ENSG00000086300, ENSG00000125510",1022,13,14269,4.295950625,1,1,0.991240077
GOTERM_BP_FAT,GO:0050966~detection of mechanical stimulus involved in sensory perception of pain,4,0.258899676,0.060874633,"ENSG00000122733, ENSG00000198400, ENSG00000102468, ENSG00000111262",1022,13,14269,4.295950625,1,1,0.991240077
GOTERM_BP_FAT,GO:1903978~regulation of microglial cell activation,4,0.258899676,0.060874633,"ENSG00000006210, ENSG00000188906, ENSG00000184599, ENSG00000126368",1022,13,14269,4.295950625,1,1,0.991240077
GOTERM_BP_FAT,GO:1900025~negative regulation of substrate adhesion-dependent cell spreading,4,0.258899676,0.060874633,"ENSG00000184292, ENSG00000158856, ENSG00000163975, ENSG00000184349",1022,13,14269,4.295950625,1,1,0.991240077
GOTERM_BP_FAT,GO:0010752~regulation of cGMP-mediated signaling,4,0.258899676,0.060874633,"ENSG00000108309, ENSG00000186642, ENSG00000169418, ENSG00000112541",1022,13,14269,4.295950625,1,1,0.991240077
GOTERM_BP_FAT,GO:1903799~negative regulation of production of miRNAs involved in gene silencing by miRNA,4,0.258899676,0.060874633,"ENSG00000138814, ENSG00000164362, ENSG00000187772, ENSG00000091831",1022,13,14269,4.295950625,1,1,0.991240077
GOTERM_BP_FAT,GO:0042363~fat-soluble vitamin catabolic process,4,0.258899676,0.060874633,"ENSG00000187553, ENSG00000186115, ENSG00000111012, ENSG00000003137",1022,13,14269,4.295950625,1,1,0.991240077
GOTERM_BP_FAT,GO:0006865~amino acid transport,17,1.100323625,0.060903082,"ENSG00000132326, ENSG00000011083, ENSG00000104888, ENSG00000091664, ENSG00000196277, ENSG00000164082, ENSG00000197106, ENSG00000152822, ENSG00000171017, ENSG00000162241, ENSG00000163485, ENSG00000117152, ENSG00000123643, ENSG00000186335, ENSG00000101200, ENSG00000182389, ENSG00000169507",1022,147,14269,1.614634504,1,1,0.991240077
GOTERM_BP_FAT,GO:0010469~regulation of receptor activity,19,1.229773463,0.061067736,"ENSG00000106236, ENSG00000198010, ENSG00000198363, ENSG00000132535, ENSG00000105974, ENSG00000198576, ENSG00000159733, ENSG00000171631, ENSG00000116544, ENSG00000171246, ENSG00000152413, ENSG00000135346, ENSG00000169181, ENSG00000092051, ENSG00000143786, ENSG00000183092, ENSG00000221890, ENSG00000163485, ENSG00000109670",1022,170,14269,1.560440889,1,1,0.991240077
GOTERM_BP_FAT,GO:0071495~cellular response to endogenous stimulus,101,6.537216828,0.061335625,"ENSG00000112964, ENSG00000165816, ENSG00000179388, ENSG00000166908, ENSG00000198626, ENSG00000114861, ENSG00000156427, ENSG00000136931, ENSG00000175866, ENSG00000143632, ENSG00000113494, ENSG00000173714, ENSG00000021826, ENSG00000186642, ENSG00000094804, ENSG00000108861, ENSG00000184349, ENSG00000164619, ENSG00000180383, ENSG00000168140, ENSG00000133794, ENSG00000260001, ENSG00000119138, ENSG00000121853, ENSG00000187045, ENSG00000143869, ENSG00000188779, ENSG00000089177, ENSG00000107485, ENSG00000166888, ENSG00000178752, ENSG00000176697, ENSG00000198400, ENSG00000156804, ENSG00000196468, ENSG00000119866, ENSG00000138134, ENSG00000149554, ENSG00000072954, ENSG00000107796, ENSG00000177398, ENSG00000134986, ENSG00000129673, ENSG00000156234, ENSG00000131759, ENSG00000139998, ENSG00000120738, ENSG00000117984, ENSG00000036828, ENSG00000149269, ENSG00000156466, ENSG00000174453, ENSG00000135409, ENSG00000135925, ENSG00000174576, ENSG00000196639, ENSG00000183691, ENSG00000107295, ENSG00000122176, ENSG00000103375, ENSG00000139219, ENSG00000081248, ENSG00000171236, ENSG00000132386, ENSG00000171631, ENSG00000170820, ENSG00000070808, ENSG00000171509, ENSG00000183682, ENSG00000162009, ENSG00000102794, ENSG00000215474, ENSG00000148677, ENSG00000166206, ENSG00000125850, ENSG00000106546, ENSG00000105974, ENSG00000197594, ENSG00000116106, ENSG00000135346, ENSG00000137642, ENSG00000139540, ENSG00000119547, ENSG00000077092, ENSG00000186188, ENSG00000139780, ENSG00000091831, ENSG00000145675, ENSG00000158856, ENSG00000188906, ENSG00000114315, ENSG00000070193, ENSG00000065325, ENSG00000121905, ENSG00000151388, ENSG00000056291, ENSG00000156711, ENSG00000166501, ENSG00000126368, ENSG00000127578, ENSG00000180875",1022,1204,14269,1.171217436,1,1,0.991240077
GOTERM_BP_FAT,GO:0030814~regulation of cAMP metabolic process,9,0.582524272,0.062832592,"ENSG00000179841, ENSG00000043591, ENSG00000106018, ENSG00000171509, ENSG00000164082, ENSG00000121905, ENSG00000112186, ENSG00000056291, ENSG00000170820",1022,60,14269,2.09427593,1,1,0.991240077
GOTERM_BP_FAT,GO:0045761~regulation of adenylate cyclase activity,9,0.582524272,0.062832592,"ENSG00000179841, ENSG00000043591, ENSG00000106018, ENSG00000171509, ENSG00000164082, ENSG00000121905, ENSG00000112186, ENSG00000056291, ENSG00000170820",1022,60,14269,2.09427593,1,1,0.991240077
GOTERM_BP_FAT,GO:0030817~regulation of cAMP biosynthetic process,9,0.582524272,0.062832592,"ENSG00000179841, ENSG00000043591, ENSG00000106018, ENSG00000171509, ENSG00000164082, ENSG00000121905, ENSG00000112186, ENSG00000056291, ENSG00000170820",1022,60,14269,2.09427593,1,1,0.991240077
GOTERM_BP_FAT,GO:0043462~regulation of ATPase activity,9,0.582524272,0.062832592,"ENSG00000174672, ENSG00000070087, ENSG00000227877, ENSG00000118194, ENSG00000036828, ENSG00000070193, ENSG00000160808, ENSG00000198626, ENSG00000137731",1022,60,14269,2.09427593,1,1,0.991240077
GOTERM_BP_FAT,GO:0032781~positive regulation of ATPase activity,7,0.453074434,0.063116957,"ENSG00000070087, ENSG00000118194, ENSG00000036828, ENSG00000070193, ENSG00000160808, ENSG00000198626, ENSG00000137731",1022,40,14269,2.443321918,1,1,0.991240077
GOTERM_BP_FAT,GO:0060999~positive regulation of dendritic spine development,7,0.453074434,0.063116957,"ENSG00000204060, ENSG00000101040, ENSG00000008086, ENSG00000137825, ENSG00000151208, ENSG00000134072, ENSG00000175866",1022,40,14269,2.443321918,1,1,0.991240077
GOTERM_BP_FAT,GO:0071526~semaphorin-plexin signaling pathway,7,0.453074434,0.063116957,"ENSG00000100092, ENSG00000105976, ENSG00000138623, ENSG00000004399, ENSG00000221866, ENSG00000114554, ENSG00000184613",1022,40,14269,2.443321918,1,1,0.991240077
GOTERM_BP_FAT,GO:0035766~cell chemotaxis to fibroblast growth factor,3,0.194174757,0.063244364,"ENSG00000156234, ENSG00000196468, ENSG00000156427",1022,6,14269,6.980919765,1,1,0.991240077
GOTERM_BP_FAT,GO:0071455~cellular response to hyperoxia,3,0.194174757,0.063244364,"ENSG00000105974, ENSG00000026103, ENSG00000197548",1022,6,14269,6.980919765,1,1,0.991240077
GOTERM_BP_FAT,GO:0002784~regulation of antimicrobial peptide production,3,0.194174757,0.063244364,"ENSG00000167754, ENSG00000169035, ENSG00000096088",1022,6,14269,6.980919765,1,1,0.991240077
GOTERM_BP_FAT,GO:1904847~regulation of cell chemotaxis to fibroblast growth factor,3,0.194174757,0.063244364,"ENSG00000156234, ENSG00000196468, ENSG00000156427",1022,6,14269,6.980919765,1,1,0.991240077
GOTERM_BP_FAT,GO:1904751~positive regulation of protein localization to nucleolus,3,0.194174757,0.063244364,"ENSG00000164362, ENSG00000254093, ENSG00000182389",1022,6,14269,6.980919765,1,1,0.991240077
GOTERM_BP_FAT,GO:2000544~regulation of endothelial cell chemotaxis to fibroblast growth factor,3,0.194174757,0.063244364,"ENSG00000156234, ENSG00000196468, ENSG00000156427",1022,6,14269,6.980919765,1,1,0.991240077
GOTERM_BP_FAT,GO:0060534~trachea cartilage development,3,0.194174757,0.063244364,"ENSG00000131759, ENSG00000112658, ENSG00000147655",1022,6,14269,6.980919765,1,1,0.991240077
GOTERM_BP_FAT,GO:0002786~regulation of antibacterial peptide production,3,0.194174757,0.063244364,"ENSG00000167754, ENSG00000169035, ENSG00000096088",1022,6,14269,6.980919765,1,1,0.991240077
GOTERM_BP_FAT,GO:0006935~chemotaxis,48,3.106796117,0.063320465,"ENSG00000156687, ENSG00000136999, ENSG00000176697, ENSG00000105711, ENSG00000105976, ENSG00000179388, ENSG00000198400, ENSG00000004399, ENSG00000196468, ENSG00000116106, ENSG00000156427, ENSG00000196639, ENSG00000143556, ENSG00000122877, ENSG00000166159, ENSG00000006210, ENSG00000160791, ENSG00000183691, ENSG00000146242, ENSG00000141655, ENSG00000143013, ENSG00000128656, ENSG00000184349, ENSG00000108861, ENSG00000214960, ENSG00000156234, ENSG00000171450, ENSG00000180383, ENSG00000138623, ENSG00000070193, ENSG00000170340, ENSG00000112655, ENSG00000157168, ENSG00000157368, ENSG00000151882, ENSG00000240771, ENSG00000114554, ENSG00000144857, ENSG00000187323, ENSG00000143869, ENSG00000184374, ENSG00000186111, ENSG00000036828, ENSG00000140932, ENSG00000221866, ENSG00000183049, ENSG00000107485, ENSG00000184613",1022,524,14269,1.278947133,1,1,0.991240077
GOTERM_BP_FAT,GO:0035270~endocrine system development,14,0.906148867,0.063537876,"ENSG00000160932, ENSG00000112658, ENSG00000114315, ENSG00000070193, ENSG00000159224, ENSG00000136931, ENSG00000135346, ENSG00000175426, ENSG00000119547, ENSG00000183691, ENSG00000185002, ENSG00000162992, ENSG00000107485, ENSG00000101076",1022,114,14269,1.714611872,1,1,0.991240077
GOTERM_BP_FAT,GO:0001763~morphogenesis of a branching structure,19,1.229773463,0.063909082,"ENSG00000188906, ENSG00000105976, ENSG00000112658, ENSG00000105538, ENSG00000070193, ENSG00000197467, ENSG00000004399, ENSG00000114554, ENSG00000115596, ENSG00000184292, ENSG00000119866, ENSG00000151208, ENSG00000183691, ENSG00000143869, ENSG00000036828, ENSG00000091831, ENSG00000149269, ENSG00000125430, ENSG00000147655",1022,171,14269,1.551315503,1,1,0.991240077
GOTERM_BP_FAT,GO:0023056~positive regulation of signaling,134,8.673139159,0.065924631,"ENSG00000112964, ENSG00000169220, ENSG00000067715, ENSG00000114861, ENSG00000156427, ENSG00000175866, ENSG00000113494, ENSG00000163485, ENSG00000124313, ENSG00000109670, ENSG00000265818, ENSG00000102471, ENSG00000126583, ENSG00000118160, ENSG00000198576, ENSG00000164619, ENSG00000137752, ENSG00000133794, ENSG00000154237, ENSG00000112276, ENSG00000250685, ENSG00000121853, ENSG00000163491, ENSG00000003393, ENSG00000143869, ENSG00000121297, ENSG00000156097, ENSG00000147145, ENSG00000108852, ENSG00000107485, ENSG00000179841, ENSG00000106588, ENSG00000178752, ENSG00000198363, ENSG00000136999, ENSG00000176697, ENSG00000138814, ENSG00000198400, ENSG00000105419, ENSG00000026103, ENSG00000132274, ENSG00000111012, ENSG00000173227, ENSG00000198915, ENSG00000174429, ENSG00000138134, ENSG00000107796, ENSG00000147655, ENSG00000163947, ENSG00000204882, ENSG00000157168, ENSG00000159224, ENSG00000117984, ENSG00000167754, ENSG00000171604, ENSG00000186891, ENSG00000157680, ENSG00000164362, ENSG00000036828, ENSG00000147642, ENSG00000149269, ENSG00000090534, ENSG00000012232, ENSG00000146038, ENSG00000169418, ENSG00000156466, ENSG00000132535, ENSG00000111711, ENSG00000108309, ENSG00000174175, ENSG00000134398, ENSG00000152822, ENSG00000117016, ENSG00000143556, ENSG00000151208, ENSG00000183691, ENSG00000137261, ENSG00000141655, ENSG00000106089, ENSG00000127863, ENSG00000150995, ENSG00000171357, ENSG00000171236, ENSG00000171631, ENSG00000170820, ENSG00000152413, ENSG00000139053, ENSG00000070808, ENSG00000183682, ENSG00000165757, ENSG00000108771, ENSG00000215474, ENSG00000168748, ENSG00000148677, ENSG00000154146, ENSG00000128253, ENSG00000105974, ENSG00000105976, ENSG00000172575, ENSG00000196388, ENSG00000172179, ENSG00000139549, ENSG00000198722, ENSG00000116106, ENSG00000133048, ENSG00000179921, ENSG00000152402, ENSG00000137642, ENSG00000188760, ENSG00000006210, ENSG00000117152, ENSG00000079841, ENSG00000040608, ENSG00000186188, ENSG00000102468, ENSG00000146242, ENSG00000145675, ENSG00000158856, ENSG00000188906, ENSG00000138623, ENSG00000114315, ENSG00000169692, ENSG00000111684, ENSG00000070193, ENSG00000112655, ENSG00000081985, ENSG00000151025, ENSG00000157368, ENSG00000135116, ENSG00000171532, ENSG00000185002, ENSG00000182010, ENSG00000091428, ENSG00000166501",1022,1645,14269,1.137317019,1,1,0.991240077
GOTERM_BP_FAT,GO:0070887~cellular response to chemical stimulus,212,13.72168285,0.066525654,"ENSG00000179388, ENSG00000158445, ENSG00000114861, ENSG00000143632, ENSG00000173714, ENSG00000141570, ENSG00000265818, ENSG00000094804, ENSG00000108861, ENSG00000110931, ENSG00000178860, ENSG00000180383, ENSG00000111344, ENSG00000170340, ENSG00000168140, ENSG00000137752, ENSG00000260001, ENSG00000250685, ENSG00000121853, ENSG00000143869, ENSG00000144959, ENSG00000186111, ENSG00000185386, ENSG00000188779, ENSG00000183763, ENSG00000186115, ENSG00000108852, ENSG00000166888, ENSG00000184613, ENSG00000106588, ENSG00000178752, ENSG00000198363, ENSG00000136999, ENSG00000176697, ENSG00000138814, ENSG00000175003, ENSG00000156804, ENSG00000026103, ENSG00000111012, ENSG00000119866, ENSG00000138134, ENSG00000160791, ENSG00000107796, ENSG00000105245, ENSG00000129673, ENSG00000156234, ENSG00000131759, ENSG00000138821, ENSG00000151468, ENSG00000120738, ENSG00000164485, ENSG00000164362, ENSG00000036828, ENSG00000147642, ENSG00000149269, ENSG00000054356, ENSG00000090534, ENSG00000184995, ENSG00000196083, ENSG00000156466, ENSG00000137825, ENSG00000135409, ENSG00000119042, ENSG00000115598, ENSG00000115596, ENSG00000196639, ENSG00000183691, ENSG00000125726, ENSG00000107295, ENSG00000141655, ENSG00000162992, ENSG00000101076, ENSG00000103375, ENSG00000000005, ENSG00000197165, ENSG00000139219, ENSG00000171236, ENSG00000132386, ENSG00000170820, ENSG00000086300, ENSG00000183682, ENSG00000215474, ENSG00000166206, ENSG00000125850, ENSG00000106546, ENSG00000108846, ENSG00000198963, ENSG00000198722, ENSG00000116106, ENSG00000171246, ENSG00000136159, ENSG00000139540, ENSG00000006210, ENSG00000186188, ENSG00000139780, ENSG00000145675, ENSG00000182389, ENSG00000158856, ENSG00000188906, ENSG00000112658, ENSG00000070193, ENSG00000112655, ENSG00000121905, ENSG00000081985, ENSG00000196776, ENSG00000011347, ENSG00000009950, ENSG00000188910, ENSG00000078902, ENSG00000126368, ENSG00000127578, ENSG00000180875, ENSG00000112964, ENSG00000165816, ENSG00000166908, ENSG00000157873, ENSG00000198626, ENSG00000067715, ENSG00000156427, ENSG00000136931, ENSG00000175866, ENSG00000197408, ENSG00000162670, ENSG00000113494, ENSG00000162551, ENSG00000021826, ENSG00000186642, ENSG00000109670, ENSG00000143473, ENSG00000102003, ENSG00000168539, ENSG00000184349, ENSG00000198053, ENSG00000160932, ENSG00000164619, ENSG00000151882, ENSG00000133794, ENSG00000119138, ENSG00000187045, ENSG00000189108, ENSG00000144550, ENSG00000221866, ENSG00000078725, ENSG00000107485, ENSG00000089177, ENSG00000198400, ENSG00000137204, ENSG00000196468, ENSG00000112981, ENSG00000173227, ENSG00000122877, ENSG00000100884, ENSG00000149554, ENSG00000072954, ENSG00000177398, ENSG00000134986, ENSG00000198077, ENSG00000139998, ENSG00000197548, ENSG00000003137, ENSG00000117984, ENSG00000186891, ENSG00000132535, ENSG00000174453, ENSG00000067992, ENSG00000135925, ENSG00000134398, ENSG00000174576, ENSG00000143556, ENSG00000187772, ENSG00000122176, ENSG00000127863, ENSG00000196353, ENSG00000150995, ENSG00000081248, ENSG00000111262, ENSG00000171631, ENSG00000070808, ENSG00000171509, ENSG00000165757, ENSG00000162009, ENSG00000183049, ENSG00000102794, ENSG00000148677, ENSG00000123360, ENSG00000105974, ENSG00000123240, ENSG00000197594, ENSG00000105976, ENSG00000064225, ENSG00000133048, ENSG00000179921, ENSG00000135346, ENSG00000137642, ENSG00000119547, ENSG00000077092, ENSG00000091831, ENSG00000124334, ENSG00000146242, ENSG00000177076, ENSG00000114315, ENSG00000169692, ENSG00000065325, ENSG00000151388, ENSG00000157368, ENSG00000171532, ENSG00000056291, ENSG00000156711, ENSG00000185002, ENSG00000184156, ENSG00000166501, ENSG00000053108",1022,2688,14269,1.101156987,1,1,0.991240077
GOTERM_BP_FAT,GO:0090130~tissue migration,29,1.877022654,0.066962949,"ENSG00000153233, ENSG00000136999, ENSG00000105976, ENSG00000070087, ENSG00000095203, ENSG00000179388, ENSG00000004399, ENSG00000174951, ENSG00000134013, ENSG00000196468, ENSG00000114861, ENSG00000156427, ENSG00000143632, ENSG00000109670, ENSG00000107796, ENSG00000156234, ENSG00000181751, ENSG00000100092, ENSG00000164619, ENSG00000112658, ENSG00000070193, ENSG00000171236, ENSG00000132386, ENSG00000078098, ENSG00000184292, ENSG00000165757, ENSG00000107485, ENSG00000163017, ENSG00000184613",1022,291,14269,1.39138607,1,1,0.991240077
GOTERM_BP_FAT,GO:0051094~positive regulation of developmental process,110,7.1197411,0.067805712,"ENSG00000024422, ENSG00000115718, ENSG00000112964, ENSG00000130558, ENSG00000179388, ENSG00000169220, ENSG00000138311, ENSG00000067715, ENSG00000156427, ENSG00000136931, ENSG00000175866, ENSG00000162670, ENSG00000153707, ENSG00000143119, ENSG00000160097, ENSG00000102802, ENSG00000134072, ENSG00000265818, ENSG00000184349, ENSG00000164619, ENSG00000111344, ENSG00000133794, ENSG00000184292, ENSG00000121853, ENSG00000143869, ENSG00000185386, ENSG00000163536, ENSG00000144550, ENSG00000221866, ENSG00000078725, ENSG00000107485, ENSG00000166888, ENSG00000176697, ENSG00000138814, ENSG00000198400, ENSG00000174951, ENSG00000111012, ENSG00000122877, ENSG00000119866, ENSG00000186260, ENSG00000144824, ENSG00000100884, ENSG00000105245, ENSG00000101040, ENSG00000131759, ENSG00000173114, ENSG00000151468, ENSG00000120738, ENSG00000138669, ENSG00000157168, ENSG00000003137, ENSG00000164362, ENSG00000090534, ENSG00000165973, ENSG00000196083, ENSG00000049768, ENSG00000156466, ENSG00000105711, ENSG00000174453, ENSG00000137825, ENSG00000115598, ENSG00000115596, ENSG00000247077, ENSG00000166159, ENSG00000151208, ENSG00000183691, ENSG00000162992, ENSG00000155090, ENSG00000204060, ENSG00000072315, ENSG00000175832, ENSG00000171236, ENSG00000132386, ENSG00000139610, ENSG00000008086, ENSG00000165757, ENSG00000183049, ENSG00000125850, ENSG00000177189, ENSG00000074660, ENSG00000172575, ENSG00000172179, ENSG00000004399, ENSG00000134013, ENSG00000116106, ENSG00000198846, ENSG00000171368, ENSG00000133048, ENSG00000137642, ENSG00000162493, ENSG00000006210, ENSG00000079841, ENSG00000186188, ENSG00000161048, ENSG00000102468, ENSG00000146242, ENSG00000108960, ENSG00000174482, ENSG00000158856, ENSG00000184828, ENSG00000112658, ENSG00000138623, ENSG00000114315, ENSG00000070193, ENSG00000112655, ENSG00000157368, ENSG00000171532, ENSG00000114554, ENSG00000144857, ENSG00000166501",1022,1327,14269,1.15734917,1,1,0.991240077
GOTERM_BP_FAT,GO:0046339~diacylglycerol metabolic process,5,0.323624595,0.067904395,"ENSG00000102780, ENSG00000157680, ENSG00000134780, ENSG00000153933, ENSG00000149091",1022,22,14269,3.173145348,1,1,0.991240077
GOTERM_BP_FAT,GO:0048670~regulation of collateral sprouting,5,0.323624595,0.067904395,"ENSG00000119866, ENSG00000176697, ENSG00000187323, ENSG00000053108, ENSG00000184349",1022,22,14269,3.173145348,1,1,0.991240077
