ID,Gene Name,Species
ENSG00000114251,Wnt family member 5A(WNT5A),Homo sapiens
ENSG00000111186,Wnt family member 5B(WNT5B),Homo sapiens
ENSG00000115596,Wnt family member 6(WNT6),Homo sapiens
ENSG00000154764,Wnt family member 7A(WNT7A),Homo sapiens
ENSG00000188064,Wnt family member 7B(WNT7B),Homo sapiens
ENSG00000061492,Wnt family member 8A(WNT8A),Homo sapiens
ENSG00000075290,Wnt family member 8B(WNT8B),Homo sapiens
ENSG00000143816,Wnt family member 9A(WNT9A),Homo sapiens
ENSG00000158955,Wnt family member 9B(WNT9B),Homo sapiens
ENSG00000116729,Wnt ligand secretion mediator(WLS),Homo sapiens
ENSG00000100219,X-box binding protein 1(XBP1),Homo sapiens
ENSG00000047597,"X-linked Kx blood group antigen, Kell and VPS13A binding protein(XK)",Homo sapiens
ENSG00000073050,X-ray repair cross complementing 1(XRCC1),Homo sapiens
ENSG00000196584,X-ray repair cross complementing 2(XRCC2),Homo sapiens
ENSG00000079246,X-ray repair cross complementing 5(XRCC5),Homo sapiens
ENSG00000076924,XPA binding protein 2(XAB2),Homo sapiens
ENSG00000149658,YTH N6-methyladenosine RNA binding protein F1(YTHDF1),Homo sapiens
ENSG00000198492,YTH N6-methyladenosine RNA binding protein F2(YTHDF2),Homo sapiens
ENSG00000137693,Yes1 associated transcriptional regulator(YAP1),Homo sapiens
ENSG00000185650,ZFP36 ring finger protein like 1(ZFP36L1),Homo sapiens
ENSG00000109917,ZPR1 zinc finger(ZPR1),Homo sapiens
ENSG00000152977,Zic family member 1(ZIC1),Homo sapiens
ENSG00000043355,Zic family member 2(ZIC2),Homo sapiens
ENSG00000156925,Zic family member 3(ZIC3),Homo sapiens
ENSG00000174963,Zic family member 4(ZIC4),Homo sapiens
ENSG00000139800,Zic family member 5(ZIC5),Homo sapiens
ENSG00000136754,abl interactor 1(ABI1),Homo sapiens
ENSG00000138443,abl interactor 2(ABI2),Homo sapiens
ENSG00000163568,absent in melanoma 2(AIM2),Homo sapiens
ENSG00000075239,acetyl-CoA acetyltransferase 1(ACAT1),Homo sapiens
ENSG00000087085,acetylcholinesterase (Yt blood group)(ACHE),Homo sapiens
ENSG00000139352,achaete-scute family bHLH transcription factor 1(ASCL1),Homo sapiens
ENSG00000183734,achaete-scute family bHLH transcription factor 2(ASCL2),Homo sapiens
ENSG00000142513,acid phosphatase 4(ACP4),Homo sapiens
ENSG00000108684,acid sensing ion channel subunit 2(ASIC2),Homo sapiens
ENSG00000136938,acidic nuclear phosphoprotein 32 family member B(ANP32B),Homo sapiens
ENSG00000169067,actin beta like 2(ACTBL2),Homo sapiens
ENSG00000075624,actin beta(ACTB),Homo sapiens
ENSG00000119328,actin binding transcription modulator(ABITRAM),Homo sapiens
ENSG00000184009,actin gamma 1(ACTG1),Homo sapiens
ENSG00000136518,actin like 6A(ACTL6A),Homo sapiens
ENSG00000077080,actin like 6B(ACTL6B),Homo sapiens
ENSG00000181786,actin like 9(ACTL9),Homo sapiens
ENSG00000138071,actin related protein 2(ACTR2),Homo sapiens
ENSG00000162704,actin related protein 2/3 complex subunit 5(ARPC5),Homo sapiens
ENSG00000170017,activated leukocyte cell adhesion molecule(ALCAM),Homo sapiens
ENSG00000123268,activating transcription factor 1(ATF1),Homo sapiens
ENSG00000115966,activating transcription factor 2(ATF2),Homo sapiens
ENSG00000128272,activating transcription factor 4(ATF4),Homo sapiens
ENSG00000169136,activating transcription factor 5(ATF5),Homo sapiens
ENSG00000158321,activator of transcription and developmental regulator AUTS2(AUTS2),Homo sapiens
ENSG00000135503,activin A receptor type 1B(ACVR1B),Homo sapiens
ENSG00000123612,activin A receptor type 1C(ACVR1C),Homo sapiens
ENSG00000101126,activity dependent neuroprotector homeobox(ADNP),Homo sapiens
ENSG00000198576,activity regulated cytoskeleton associated protein(ARC),Homo sapiens
ENSG00000103740,acyl-CoA synthetase bubblegum family member 1(ACSBG1),Homo sapiens
ENSG00000123983,acyl-CoA synthetase long chain family member 3(ACSL3),Homo sapiens
ENSG00000068366,acyl-CoA synthetase long chain family member 4(ACSL4),Homo sapiens
ENSG00000164398,acyl-CoA synthetase long chain family member 6(ACSL6),Homo sapiens
ENSG00000136044,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2(APPL2)",Homo sapiens
ENSG00000196961,adaptor related protein complex 2 subunit alpha 1(AP2A1),Homo sapiens
ENSG00000075340,adducin 2(ADD2),Homo sapiens
ENSG00000163485,adenosine A1 receptor(ADORA1),Homo sapiens
ENSG00000128271,adenosine A2a receptor(ADORA2A),Homo sapiens
ENSG00000197381,adenosine deaminase RNA specific B1(ADARB1),Homo sapiens
ENSG00000164742,adenylate cyclase 1(ADCY1),Homo sapiens
ENSG00000143199,adenylate cyclase 10(ADCY10),Homo sapiens
ENSG00000174233,adenylate cyclase 6(ADCY6),Homo sapiens
ENSG00000141433,adenylate cyclase activating polypeptide 1(ADCYAP1),Homo sapiens
ENSG00000165695,adenylate kinase 8(AK8),Homo sapiens
ENSG00000020181,adhesion G protein-coupled receptor A2(ADGRA2),Homo sapiens
ENSG00000181790,adhesion G protein-coupled receptor B1(ADGRB1),Homo sapiens
ENSG00000121753,adhesion G protein-coupled receptor B2(ADGRB2),Homo sapiens
ENSG00000135298,adhesion G protein-coupled receptor B3(ADGRB3),Homo sapiens
ENSG00000153292,adhesion G protein-coupled receptor F1(ADGRF1),Homo sapiens
ENSG00000205336,adhesion G protein-coupled receptor G1(ADGRG1),Homo sapiens
ENSG00000112414,adhesion G protein-coupled receptor G6(ADGRG6),Homo sapiens
ENSG00000072071,adhesion G protein-coupled receptor L1(ADGRL1),Homo sapiens
ENSG00000117114,adhesion G protein-coupled receptor L2(ADGRL2),Homo sapiens
ENSG00000150471,adhesion G protein-coupled receptor L3(ADGRL3),Homo sapiens
ENSG00000164199,adhesion G protein-coupled receptor V1(ADGRV1),Homo sapiens
ENSG00000181754,adhesion molecule with Ig like domain 1(AMIGO1),Homo sapiens
ENSG00000139211,adhesion molecule with Ig like domain 2(AMIGO2),Homo sapiens
ENSG00000176020,adhesion molecule with Ig like domain 3(AMIGO3),Homo sapiens
ENSG00000184160,adrenoceptor alpha 2C(ADRA2C),Homo sapiens
ENSG00000148926,adrenomedullin(ADM),Homo sapiens
ENSG00000135407,advillin(AVIL),Homo sapiens
ENSG00000157766,aggrecan(ACAN),Homo sapiens
ENSG00000188157,agrin(AGRN),Homo sapiens
ENSG00000135334,akirin 2(AKIRIN2),Homo sapiens
ENSG00000090861,alanyl-tRNA synthetase 1(AARS1),Homo sapiens
ENSG00000128918,aldehyde dehydrogenase 1 family member A2(ALDH1A2),Homo sapiens
ENSG00000184254,aldehyde dehydrogenase 1 family member A3(ALDH1A3),Homo sapiens
ENSG00000072210,aldehyde dehydrogenase 3 family member A2(ALDH3A2),Homo sapiens
ENSG00000112294,aldehyde dehydrogenase 5 family member A1(ALDH5A1),Homo sapiens
ENSG00000100601,"alkB homolog 1, histone H2A dioxygenase(ALKBH1)",Homo sapiens
ENSG00000078124,alkaline ceramidase 3(ACER3),Homo sapiens
ENSG00000003393,alsin Rho guanine nucleotide exchange factor ALS2(ALS2),Homo sapiens
ENSG00000109321,amphiregulin(AREG),Homo sapiens
ENSG00000105290,amyloid beta precursor like protein 1(APLP1),Homo sapiens
ENSG00000084234,amyloid beta precursor like protein 2(APLP2),Homo sapiens
ENSG00000107282,amyloid beta precursor protein binding family A member 1(APBA1),Homo sapiens
ENSG00000034053,amyloid beta precursor protein binding family A member 2(APBA2),Homo sapiens
ENSG00000166313,amyloid beta precursor protein binding family B member 1(APBB1),Homo sapiens
ENSG00000142192,amyloid beta precursor protein(APP),Homo sapiens
ENSG00000176248,anaphase promoting complex subunit 2(ANAPC2),Homo sapiens
ENSG00000196510,anaphase promoting complex subunit 7(ANAPC7),Homo sapiens
ENSG00000159640,angiotensin I converting enzyme(ACE),Homo sapiens
ENSG00000180772,angiotensin II receptor type 2(AGTR2),Homo sapiens
ENSG00000135744,angiotensinogen(AGT),Homo sapiens
ENSG00000145362,ankyrin 2(ANK2),Homo sapiens
ENSG00000151150,ankyrin 3(ANK3),Homo sapiens
ENSG00000176915,ankyrin repeat and LEM domain containing 2(ANKLE2),Homo sapiens
ENSG00000089847,ankyrin repeat domain 24(ANKRD24),Homo sapiens
ENSG00000105186,ankyrin repeat domain 27(ANKRD27),Homo sapiens
ENSG00000135046,annexin A1(ANXA1),Homo sapiens
ENSG00000182718,annexin A2(ANXA2),Homo sapiens
ENSG00000138772,annexin A3(ANXA3),Homo sapiens
ENSG00000011201,anosmin 1(ANOS1),Homo sapiens
ENSG00000110244,apolipoprotein A4(APOA4),Homo sapiens
ENSG00000084674,apolipoprotein B(APOB),Homo sapiens
ENSG00000189058,apolipoprotein D(APOD),Homo sapiens
ENSG00000130203,apolipoprotein E(APOE),Homo sapiens
ENSG00000181409,apoptosis associated tyrosine kinase(AATK),Homo sapiens
ENSG00000156709,apoptosis inducing factor mitochondria associated 1(AIFM1),Homo sapiens
ENSG00000120868,apoptotic peptidase activating factor 1(APAF1),Homo sapiens
ENSG00000240583,aquaporin 1 (Colton blood group)(AQP1),Homo sapiens
ENSG00000095139,archain 1(ARCN1),Homo sapiens
ENSG00000166148,arginine vasopressin receptor 1A(AVPR1A),Homo sapiens
ENSG00000126895,arginine vasopressin receptor 2(AVPR2),Homo sapiens
ENSG00000142599,arginine-glutamic acid dipeptide repeats(RERE),Homo sapiens
ENSG00000004848,aristaless related homeobox(ARX),Homo sapiens
ENSG00000141622,arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C(ARK2C),Homo sapiens
ENSG00000141480,arrestin beta 2(ARRB2),Homo sapiens
ENSG00000117407,artemin(ARTN),Homo sapiens
ENSG00000172379,aryl hydrocarbon receptor nuclear translocator 2(ARNT2),Homo sapiens
ENSG00000100299,arylsulfatase A(ARSA),Homo sapiens
ENSG00000113273,arylsulfatase B(ARSB),Homo sapiens
ENSG00000134440,asparaginyl-tRNA synthetase 1(NARS1),Homo sapiens
ENSG00000108381,aspartoacylase(ASPA),Homo sapiens
ENSG00000066279,assembly factor for spindle microtubules(ASPM),Homo sapiens
ENSG00000152092,astrotactin 1(ASTN1),Homo sapiens
ENSG00000148219,astrotactin 2(ASTN2),Homo sapiens
ENSG00000224470,ataxin 1 like(ATXN1L),Homo sapiens
ENSG00000124788,ataxin 1(ATXN1),Homo sapiens
ENSG00000130638,ataxin 10(ATXN10),Homo sapiens
ENSG00000066427,ataxin 3(ATXN3),Homo sapiens
ENSG00000198513,atlastin GTPase 1(ATL1),Homo sapiens
ENSG00000172238,atonal bHLH transcription factor 1(ATOH1),Homo sapiens
ENSG00000179774,atonal bHLH transcription factor 7(ATOH7),Homo sapiens
ENSG00000168874,atonal bHLH transcription factor 8(ATOH8),Homo sapiens
ENSG00000111676,atrophin 1(ATN1),Homo sapiens
ENSG00000088812,attractin(ATRN),Homo sapiens
ENSG00000144476,atypical chemokine receptor 3(ACKR3),Homo sapiens
ENSG00000087586,aurora kinase A(AURKA),Homo sapiens
ENSG00000110497,autophagy and beclin 1 regulator 1(AMBRA1),Homo sapiens
ENSG00000085978,autophagy related 16 like 1(ATG16L1),Homo sapiens
ENSG00000172232,azurocidin 1(AZU1),Homo sapiens
ENSG00000166780,bMERB domain containing 1(BMERB1),Homo sapiens
ENSG00000133794,basic helix-loop-helix ARNT like 1(BMAL1),Homo sapiens
ENSG00000180535,basic helix-loop-helix family member a15(BHLHA15),Homo sapiens
ENSG00000180828,basic helix-loop-helix family member e22(BHLHE22),Homo sapiens
ENSG00000125533,basic helix-loop-helix family member e23(BHLHE23),Homo sapiens
ENSG00000134107,basic helix-loop-helix family member e40(BHLHE40),Homo sapiens
ENSG00000123095,basic helix-loop-helix family member e41(BHLHE41),Homo sapiens
ENSG00000136261,basic leucine zipper and W2 domains 2(BZW2),Homo sapiens
ENSG00000172270,basigin (Ok blood group)(BSG),Homo sapiens
ENSG00000164061,bassoon presynaptic cytomatrix protein(BSN),Homo sapiens
ENSG00000126581,beclin 1(BECN1),Homo sapiens
ENSG00000135454,"beta-1,4-N-acetyl-galactosaminyltransferase 1(B4GALNT1)",Homo sapiens
ENSG00000117411,"beta-1,4-galactosyltransferase 2(B4GALT2)",Homo sapiens
ENSG00000158470,"beta-1,4-galactosyltransferase 5(B4GALT5)",Homo sapiens
ENSG00000118276,"beta-1,4-galactosyltransferase 6(B4GALT6)",Homo sapiens
ENSG00000174684,"beta-1,4-glucuronyltransferase 1(B4GAT1)",Homo sapiens
ENSG00000166710,beta-2-microglobulin(B2M),Homo sapiens
ENSG00000135441,biogenesis of lysosomal organelles complex 1 subunit 1(BLOC1S1),Homo sapiens
ENSG00000196072,biogenesis of lysosomal organelles complex 1 subunit 2(BLOC1S2),Homo sapiens
ENSG00000189114,biogenesis of lysosomal organelles complex 1 subunit 3(BLOC1S3),Homo sapiens
ENSG00000186222,biogenesis of lysosomal organelles complex 1 subunit 4(BLOC1S4),Homo sapiens
ENSG00000188428,biogenesis of lysosomal organelles complex 1 subunit 5(BLOC1S5),Homo sapiens
ENSG00000104164,biogenesis of lysosomal organelles complex 1 subunit 6(BLOC1S6),Homo sapiens
ENSG00000169814,biotinidase(BTD),Homo sapiens
ENSG00000242252,bone gamma-carboxyglutamate protein(BGLAP),Homo sapiens
ENSG00000125845,bone morphogenetic protein 2(BMP2),Homo sapiens
ENSG00000125378,bone morphogenetic protein 4(BMP4),Homo sapiens
ENSG00000112175,bone morphogenetic protein 5(BMP5),Homo sapiens
ENSG00000153162,bone morphogenetic protein 6(BMP6),Homo sapiens
ENSG00000101144,bone morphogenetic protein 7(BMP7),Homo sapiens
ENSG00000107779,bone morphogenetic protein receptor type 1A(BMPR1A),Homo sapiens
ENSG00000138696,bone morphogenetic protein receptor type 1B(BMPR1B),Homo sapiens
ENSG00000204217,bone morphogenetic protein receptor type 2(BMPR2),Homo sapiens
ENSG00000176788,brain abundant membrane attached signal protein 1(BASP1),Homo sapiens
ENSG00000176697,brain derived neurotrophic factor(BDNF),Homo sapiens
ENSG00000064787,brain enriched myelin associated protein 1(BCAS1),Homo sapiens
ENSG00000133169,brain expressed X-linked 1(BEX1),Homo sapiens
ENSG00000132692,brevican(BCAN),Homo sapiens
ENSG00000136717,bridging integrator 1(BIN1),Homo sapiens
ENSG00000171634,bromodomain PHD finger transcription factor(BPTF),Homo sapiens
ENSG00000114200,butyrylcholinesterase(BCHE),Homo sapiens
ENSG00000118260,cAMP responsive element binding protein 1(CREB1),Homo sapiens
ENSG00000182158,cAMP responsive element binding protein 3 like 2(CREB3L2),Homo sapiens
ENSG00000039068,cadherin 1(CDH1),Homo sapiens
ENSG00000140937,cadherin 11(CDH11),Homo sapiens
ENSG00000170558,cadherin 2(CDH2),Homo sapiens
ENSG00000149654,cadherin 22(CDH22),Homo sapiens
ENSG00000179242,cadherin 4(CDH4),Homo sapiens
ENSG00000113100,cadherin 9(CDH9),Homo sapiens
ENSG00000075275,cadherin EGF LAG seven-pass G-type receptor 1(CELSR1),Homo sapiens
ENSG00000143126,cadherin EGF LAG seven-pass G-type receptor 2(CELSR2),Homo sapiens
ENSG00000107736,cadherin related 23(CDH23),Homo sapiens
ENSG00000148600,cadherin related family member 1(CDHR1),Homo sapiens
ENSG00000185043,calcium and integrin binding 1(CIB1),Homo sapiens
ENSG00000175544,calcium binding protein 4(CABP4),Homo sapiens
ENSG00000085872,calcium homeostasis endoplasmic reticulum protein(CHERP),Homo sapiens
ENSG00000105605,calcium voltage-gated channel auxiliary subunit gamma 7(CACNG7),Homo sapiens
ENSG00000134072,calcium/calmodulin dependent protein kinase I(CAMK1),Homo sapiens
ENSG00000183049,calcium/calmodulin dependent protein kinase ID(CAMK1D),Homo sapiens
ENSG00000070808,calcium/calmodulin dependent protein kinase II alpha(CAMK2A),Homo sapiens
ENSG00000058404,calcium/calmodulin dependent protein kinase II beta(CAMK2B),Homo sapiens
ENSG00000148660,calcium/calmodulin dependent protein kinase II gamma(CAMK2G),Homo sapiens
ENSG00000185972,calicin(CCIN),Homo sapiens
ENSG00000165959,calmin(CLMN),Homo sapiens
ENSG00000198668,calmodulin 1(CALM1),Homo sapiens
ENSG00000143933,calmodulin 2(CALM2),Homo sapiens
ENSG00000160014,calmodulin 3(CALM3),Homo sapiens
ENSG00000130559,calmodulin regulated spectrin associated protein 1(CAMSAP1),Homo sapiens
ENSG00000118200,calmodulin regulated spectrin associated protein family member 2(CAMSAP2),Homo sapiens
ENSG00000076826,calmodulin regulated spectrin associated protein family member 3(CAMSAP3),Homo sapiens
ENSG00000179218,calreticulin(CALR),Homo sapiens
ENSG00000171603,calsyntenin 1(CLSTN1),Homo sapiens
ENSG00000158258,calsyntenin 2(CLSTN2),Homo sapiens
ENSG00000139182,calsyntenin 3(CLSTN3),Homo sapiens
ENSG00000118432,cannabinoid receptor 1(CNR1),Homo sapiens
ENSG00000079432,capicua transcriptional repressor(CIC),Homo sapiens
ENSG00000042493,"capping actin protein, gelsolin like(CAPG)",Homo sapiens
ENSG00000110888,caprin family member 2(CAPRIN2),Homo sapiens
ENSG00000124302,carbohydrate sulfotransferase 8(CHST8),Homo sapiens
ENSG00000154975,carbonic anhydrase 10(CA10),Homo sapiens
ENSG00000170835,carboxyl ester lipase(CEL),Homo sapiens
ENSG00000150281,cardiotrophin 1(CTF1),Homo sapiens
ENSG00000175505,cardiotrophin like cytokine factor 1(CLCF1),Homo sapiens
ENSG00000095713,cartilage acidic protein 1(CRTAC1),Homo sapiens
ENSG00000141551,casein kinase 1 delta(CSNK1D),Homo sapiens
ENSG00000213923,casein kinase 1 epsilon(CSNK1E),Homo sapiens
ENSG00000070770,casein kinase 2 alpha 2(CSNK2A2),Homo sapiens
ENSG00000106144,caspase 2(CASP2),Homo sapiens
ENSG00000164305,caspase 3(CASP3),Homo sapiens
ENSG00000137757,caspase 5(CASP5),Homo sapiens
ENSG00000130940,castor zinc finger 1(CASZ1),Homo sapiens
ENSG00000044115,catenin alpha 1(CTNNA1),Homo sapiens
ENSG00000066032,catenin alpha 2(CTNNA2),Homo sapiens
ENSG00000168036,catenin beta 1(CTNNB1),Homo sapiens
ENSG00000198561,catenin delta 1(CTNND1),Homo sapiens
ENSG00000169862,catenin delta 2(CTNND2),Homo sapiens
ENSG00000109861,cathepsin C(CTSC),Homo sapiens
ENSG00000064309,"cell adhesion associated, oncogene regulated(CDON)",Homo sapiens
ENSG00000182985,cell adhesion molecule 1(CADM1),Homo sapiens
ENSG00000134121,cell adhesion molecule L1 like(CHL1),Homo sapiens
ENSG00000135387,cell cycle associated protein 1(CAPRIN1),Homo sapiens
ENSG00000184524,cell cycle exit and neuronal differentiation 1(CEND1),Homo sapiens
ENSG00000117399,cell division cycle 20(CDC20),Homo sapiens
ENSG00000070831,cell division cycle 42(CDC42),Homo sapiens
ENSG00000143320,cellular retinoic acid binding protein 2(CRABP2),Homo sapiens
ENSG00000117724,centromere protein F(CENPF),Homo sapiens
ENSG00000168944,centrosomal protein 120(CEP120),Homo sapiens
ENSG00000198707,centrosomal protein 290(CEP290),Homo sapiens
ENSG00000111860,centrosomal protein 85 like(CEP85L),Homo sapiens
ENSG00000143418,ceramide synthase 2(CERS2),Homo sapiens
ENSG00000139624,ceramide synthase 5(CERS5),Homo sapiens
ENSG00000147869,"cerberus 1, DAN family BMP antagonist(CER1)",Homo sapiens
ENSG00000102924,cerebellin 1 precursor(CBLN1),Homo sapiens
ENSG00000141668,cerebellin 2 precursor(CBLN2),Homo sapiens
ENSG00000054803,cerebellin 4 precursor(CBLN4),Homo sapiens
ENSG00000185267,cerebral dopamine neurotrophic factor(CDNF),Homo sapiens
ENSG00000100211,"chibby 1, beta catenin antagonist(CBY1)",Homo sapiens
ENSG00000128656,chimerin 1(CHN1),Homo sapiens
ENSG00000114859,chloride voltage-gated channel 2(CLCN2),Homo sapiens
ENSG00000163394,cholecystokinin A receptor(CCKAR),Homo sapiens
ENSG00000187094,cholecystokinin(CCK),Homo sapiens
ENSG00000168539,cholinergic receptor muscarinic 1(CHRM1),Homo sapiens
ENSG00000181072,cholinergic receptor muscarinic 2(CHRM2),Homo sapiens
ENSG00000133019,cholinergic receptor muscarinic 3(CHRM3),Homo sapiens
ENSG00000080644,cholinergic receptor nicotinic alpha 3 subunit(CHRNA3),Homo sapiens
ENSG00000160716,cholinergic receptor nicotinic beta 2 subunit(CHRNB2),Homo sapiens
ENSG00000173546,chondroitin sulfate proteoglycan 4(CSPG4),Homo sapiens
ENSG00000114646,chondroitin sulfate proteoglycan 5(CSPG5),Homo sapiens
ENSG00000154645,chondrolectin(CHODL),Homo sapiens
ENSG00000101938,chordin like 1(CHRDL1),Homo sapiens
ENSG00000090539,chordin(CHRD),Homo sapiens
ENSG00000111642,chromodomain helicase DNA binding protein 4(CHD4),Homo sapiens
ENSG00000116254,chromodomain helicase DNA binding protein 5(CHD5),Homo sapiens
ENSG00000171316,chromodomain helicase DNA binding protein 7(CHD7),Homo sapiens
ENSG00000100888,chromodomain helicase DNA binding protein 8(CHD8),Homo sapiens
ENSG00000111678,chromosome 12 open reading frame 57(C12orf57),Homo sapiens
ENSG00000154642,chromosome 21 open reading frame 91(C21orf91),Homo sapiens
ENSG00000187068,chromosome 3 open reading frame 70(C3orf70),Homo sapiens
ENSG00000092009,chymase 1(CMA1),Homo sapiens
ENSG00000156172,cilia and flagella associated protein 418(CFAP418),Homo sapiens
ENSG00000197748,cilia and flagella associated protein 43(CFAP43),Homo sapiens
ENSG00000122756,ciliary neurotrophic factor receptor(CNTFR),Homo sapiens
ENSG00000242689,ciliary neurotrophic factor(CNTF),Homo sapiens
ENSG00000197603,ciliogenesis and planar polarity effector complex subunit 1(CPLANE1),Homo sapiens
ENSG00000132881,ciliogenesis and planar polarity effector complex subunit 2(CPLANE2),Homo sapiens
ENSG00000122966,citron rho-interacting serine/threonine kinase(CIT),Homo sapiens
ENSG00000163646,clarin 1(CLRN1),Homo sapiens
ENSG00000249581,clarin 2(CLRN2),Homo sapiens
ENSG00000163347,claudin 1(CLDN1),Homo sapiens
ENSG00000013297,claudin 11(CLDN11),Homo sapiens
ENSG00000165215,claudin 3(CLDN3),Homo sapiens
ENSG00000184113,claudin 5(CLDN5),Homo sapiens
ENSG00000172409,cleavage factor polyribonucleotide kinase subunit 1(CLP1),Homo sapiens
ENSG00000103351,clusterin associated protein 1(CLUAP1),Homo sapiens
ENSG00000120885,clusterin(CLU),Homo sapiens
ENSG00000142453,coactivator associated arginine methyltransferase 1(CARM1),Homo sapiens
ENSG00000180210,"coagulation factor II, thrombin(F2)",Homo sapiens
ENSG00000123815,coenzyme Q8B(COQ8B),Homo sapiens
ENSG00000172757,cofilin 1(CFL1),Homo sapiens
ENSG00000048342,coiled-coil and C2 domain containing 2A(CC2D2A),Homo sapiens
ENSG00000100147,coiled-coil domain containing 134(CCDC134),Homo sapiens
ENSG00000175455,coiled-coil domain containing 14(CCDC14),Homo sapiens
ENSG00000163492,coiled-coil domain containing 141(CCDC141),Homo sapiens
ENSG00000205476,coiled-coil domain containing 85C(CCDC85C),Homo sapiens
ENSG00000115355,coiled-coil domain containing 88A(CCDC88A),Homo sapiens
ENSG00000206561,collagen like tail subunit of asymmetric acetylcholinesterase(COLQ),Homo sapiens
ENSG00000164932,collagen triple helix repeat containing 1(CTHRC1),Homo sapiens
ENSG00000139219,collagen type II alpha 1 chain(COL2A1),Homo sapiens
ENSG00000168542,collagen type III alpha 1 chain(COL3A1),Homo sapiens
ENSG00000187498,collagen type IV alpha 1 chain(COL4A1),Homo sapiens
ENSG00000072832,collapsin response mediator protein 1(CRMP1),Homo sapiens
ENSG00000182578,colony stimulating factor 1 receptor(CSF1R),Homo sapiens
ENSG00000184371,colony stimulating factor 1(CSF1),Homo sapiens
ENSG00000173372,complement C1q A chain(C1QA),Homo sapiens
ENSG00000131094,complement C1q like 1(C1QL1),Homo sapiens
ENSG00000144119,complement C1q like 2(C1QL2),Homo sapiens
ENSG00000165985,complement C1q like 3(C1QL3),Homo sapiens
ENSG00000125730,complement C3(C3),Homo sapiens
ENSG00000197405,complement C5a receptor 1(C5AR1),Homo sapiens
ENSG00000145920,complexin 2(CPLX2),Homo sapiens
ENSG00000105392,cone-rod homeobox(CRX),Homo sapiens
ENSG00000018236,contactin 1(CNTN1),Homo sapiens
ENSG00000184144,contactin 2(CNTN2),Homo sapiens
ENSG00000144619,contactin 4(CNTN4),Homo sapiens
ENSG00000149972,contactin 5(CNTN5),Homo sapiens
ENSG00000134115,contactin 6(CNTN6),Homo sapiens
ENSG00000108797,contactin associated protein 1(CNTNAP1),Homo sapiens
ENSG00000174469,contactin associated protein 2(CNTNAP2),Homo sapiens
ENSG00000214078,copine 1(CPNE1),Homo sapiens
ENSG00000124772,copine 5(CPNE5),Homo sapiens
ENSG00000100884,copine 6(CPNE6),Homo sapiens
ENSG00000144550,copine family member 9(CPNE9),Homo sapiens
ENSG00000106078,cordon-bleu WH2 repeat protein(COBL),Homo sapiens
ENSG00000110880,coronin 1C(CORO1C),Homo sapiens
ENSG00000077063,cortactin binding protein 2(CTTNBP2),Homo sapiens
ENSG00000085733,cortactin(CTTN),Homo sapiens
ENSG00000166165,creatine kinase B(CKB),Homo sapiens
ENSG00000134376,crumbs cell polarity complex component 1(CRB1),Homo sapiens
ENSG00000148204,crumbs cell polarity complex component 2(CRB2),Homo sapiens
ENSG00000158290,cullin 4B(CUL4B),Homo sapiens
ENSG00000044090,cullin 7(CUL7),Homo sapiens
ENSG00000257923,cut like homeobox 1(CUX1),Homo sapiens
ENSG00000111249,cut like homeobox 2(CUX2),Homo sapiens
ENSG00000070729,cyclic nucleotide gated channel subunit beta 1(CNGB1),Homo sapiens
ENSG00000110092,cyclin D1(CCND1),Homo sapiens
ENSG00000178950,cyclin G associated kinase(GAK),Homo sapiens
ENSG00000113328,cyclin G1(CCNG1),Homo sapiens
ENSG00000170312,cyclin dependent kinase 1(CDK1),Homo sapiens
ENSG00000102225,cyclin dependent kinase 16(CDK16),Homo sapiens
ENSG00000156345,cyclin dependent kinase 20(CDK20),Homo sapiens
ENSG00000176749,cyclin dependent kinase 5 regulatory subunit 1(CDK5R1),Homo sapiens
ENSG00000171450,cyclin dependent kinase 5 regulatory subunit 2(CDK5R2),Homo sapiens
ENSG00000164885,cyclin dependent kinase 5(CDK5),Homo sapiens
ENSG00000105810,cyclin dependent kinase 6(CDK6),Homo sapiens
ENSG00000129757,cyclin dependent kinase inhibitor 1C(CDKN1C),Homo sapiens
ENSG00000147883,cyclin dependent kinase inhibitor 2B(CDKN2B),Homo sapiens
ENSG00000123080,cyclin dependent kinase inhibitor 2C(CDKN2C),Homo sapiens
ENSG00000006837,cyclin dependent kinase like 3(CDKL3),Homo sapiens
ENSG00000008086,cyclin dependent kinase like 5(CDKL5),Homo sapiens
ENSG00000160200,cystathionine beta-synthase(CBS),Homo sapiens
ENSG00000077984,cystatin F(CST7),Homo sapiens
ENSG00000150938,cysteine rich transmembrane BMP regulator 1(CRIM1),Homo sapiens
ENSG00000173198,cysteinyl leukotriene receptor 1(CYSLTR1),Homo sapiens
ENSG00000040531,"cystinosin, lysosomal cystine transporter(CTNS)",Homo sapiens
ENSG00000138061,cytochrome P450 family 1 subfamily B member 1(CYP1B1),Homo sapiens
ENSG00000187553,cytochrome P450 family 26 subfamily C member 1(CYP26C1),Homo sapiens
ENSG00000036530,cytochrome P450 family 46 subfamily A member 1(CYP46A1),Homo sapiens
ENSG00000167740,cytochrome b5 domain containing 2(CYB5D2),Homo sapiens
ENSG00000126267,cytochrome c oxidase subunit 6B1(COX6B1),Homo sapiens
ENSG00000131174,cytochrome c oxidase subunit 7B(COX7B),Homo sapiens
